361;46;31;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
362;46;31;2;50;2014-11-30 00:00:00;2015-01-30 00:00:00
363;46;31;3;50;2014-11-30 00:00:00;2015-01-30 00:00:00
364;46;31;4;1;2014-11-30 00:00:00;2015-01-30 00:00:00
365;46;31;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
366;46;31;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
367;46;31;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
368;46;31;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
369;47;13;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
370;47;13;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
371;47;13;3;50;2014-11-30 00:00:00;2015-01-30 00:00:00
372;47;13;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
373;47;13;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
374;47;13;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
375;47;13;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
376;47;13;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
377;48;26;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
378;48;26;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
379;48;26;3;50;2014-11-30 00:00:00;2015-01-30 00:00:00
380;48;26;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
381;48;26;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
382;48;26;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
383;48;26;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
384;48;26;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
385;49;11;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
386;49;11;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
387;49;11;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
388;49;11;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
389;49;11;5;100;2014-11-30 00:00:00;2015-01-30 00:00:00
390;49;11;6;100;2014-11-30 00:00:00;2015-01-30 00:00:00
391;49;11;7;50;2014-11-30 00:00:00;2015-01-30 00:00:00
392;49;11;8;50;2014-11-30 00:00:00;2015-01-30 00:00:00
393;50;25;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
394;50;25;2;50;2014-11-30 00:00:00;2015-01-30 00:00:00
395;50;25;3;50;2014-11-30 00:00:00;2015-01-30 00:00:00
396;50;25;4;1;2014-11-30 00:00:00;2015-01-30 00:00:00
397;50;25;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
398;50;25;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
399;50;25;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
400;50;25;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
